2, 3, 9, 17, 54, 25, 67, 32, 59, 22
66, 3, 5, 42, 50, 25, 27, 61, 32, 7
5, 7, 9, 24, 25, 58, 59, 32, 39, 61
3, 39, 9, 15, 54, 25, 58, 27, 61, 32
52, 9, 46, 21, 25, 27, 30, 32, 22, 42
3, 37, 9, 17, 50, 25, 58, 32, 5, 64
34, 9, 13, 46, 18, 22, 25, 27, 61, 36
34, 67, 9, 46, 18, 22, 25, 27, 61, 32
3, 5, 7, 9, 26, 50, 25, 58, 32, 64
3, 5, 7, 9, 50, 19, 27, 61, 32, 39
3, 69, 9, 11, 67, 50, 25, 59, 27, 32
3, 36, 11, 52, 22, 25, 58, 27, 61, 2
34, 3, 9, 42, 30, 50, 25, 59, 27, 32
34, 67, 9, 46, 33, 54, 25, 61, 42, 32
34, 3, 9, 46, 21, 25, 58, 27, 59, 32
3, 9, 43, 46, 21, 25, 58, 27, 61, 32
3, 9, 11, 52, 22, 25, 27, 61, 43, 69
3, 7, 9, 46, 54, 25, 26, 27, 60, 30
33, 3, 9, 21, 54, 24, 25, 28, 61, 59
65, 3, 45, 35, 48, 25, 27, 28, 61, 32
1, 3, 4, 9, 44, 45, 19, 22, 27, 28
1, 4, 5, 10, 15, 19, 20, 22, 56, 25
1, 51, 4, 5, 6, 9, 44, 17, 25, 27
1, 4, 5, 9, 10, 17, 59, 25, 69, 32
1, 68, 5, 9, 15, 19, 51, 54, 27, 17
1, 4, 5, 38, 9, 44, 17, 52, 25, 45
1, 4, 5, 38, 9, 17, 18, 19, 25, 27
1, 4, 5, 9, 10, 19, 24, 25, 27, 30
1, 4, 5, 9, 14, 41, 19, 22, 25, 27
1, 65, 4, 5, 9, 15, 19, 25, 61, 38
1, 4, 5, 6, 42, 45, 15, 22, 25, 27
66, 3, 4, 5, 17, 54, 19, 55, 27, 28
1, 4, 5, 9, 17, 19, 20, 44, 28, 61
1, 3, 4, 5, 41, 13, 19, 20, 56, 25
1, 3, 4, 5, 45, 15, 49, 25, 27, 28
1, 4, 5, 41, 10, 15, 19, 27, 61, 25
20, 3, 4, 5, 38, 9, 17, 18, 36, 25
1, 4, 5, 38, 9, 45, 15, 55, 52, 25
1, 3, 4, 5, 43, 12, 16, 19, 56, 25
1, 4, 5, 9, 42, 45, 15, 22, 25, 27
4, 5, 9, 43, 41, 19, 63, 25, 31, 32
1, 4, 5, 6, 18, 19, 22, 25, 27, 32
35, 4, 5, 7, 43, 18, 19, 22, 25, 60
1, 4, 5, 41, 43, 19, 22, 25, 27, 21
1, 5, 18, 19, 25, 27, 61, 31, 32, 9
1, 4, 5, 41, 46, 19, 20, 21, 25, 32
1, 4, 5, 6, 19, 21, 22, 25, 27, 32
1, 34, 4, 5, 19, 20, 25, 27, 32, 63
1, 4, 5, 43, 46, 19, 22, 25, 27, 32
1, 4, 5, 14, 18, 19, 20, 25, 27, 32
1, 65, 4, 5, 18, 19, 20, 25, 32, 63
1, 66, 4, 5, 9, 11, 19, 25, 27, 32
1, 34, 4, 5, 19, 36, 23, 25, 27, 32
1, 35, 4, 5, 9, 18, 19, 22, 25, 32
1, 66, 4, 5, 9, 42, 20, 23, 31, 32
1, 5, 15, 18, 19, 20, 55, 25, 37, 32
1, 4, 5, 9, 18, 19, 20, 25, 27, 61
1, 4, 5, 17, 19, 20, 55, 25, 27, 32
1, 4, 5, 41, 18, 19, 25, 27, 61, 64
1, 34, 35, 4, 5, 18, 19, 25, 27, 41
3, 4, 5, 9, 13, 19, 23, 58, 29, 32
3, 4, 5, 6, 48, 50, 19, 59, 10, 32
33, 4, 5, 39, 9, 23, 58, 61, 30, 32
4, 5, 9, 46, 15, 19, 21, 22, 61, 64
4, 5, 9, 46, 15, 51, 19, 61, 40, 58
3, 4, 5, 9, 19, 21, 55, 26, 61, 30
33, 3, 5, 9, 29, 19, 64, 61, 62, 32
3, 4, 5, 41, 9, 21, 54, 32, 61, 64
3, 4, 5, 9, 13, 21, 23, 39, 15, 58
34, 4, 5, 9, 50, 20, 53, 61, 32, 3
3, 4, 5, 9, 50, 19, 22, 23, 29, 32
3, 4, 5, 9, 13, 19, 20, 22, 61, 32
3, 4, 5, 70, 9, 15, 18, 21, 61, 32
33, 4, 5, 9, 15, 20, 22, 61, 30, 32
3, 4, 15, 20, 19, 61, 30, 32, 50, 9
33, 4, 5, 9, 15, 36, 21, 23, 58, 32
3, 5, 9, 19, 64, 61, 62, 32, 4, 15
3, 4, 9, 48, 20, 22, 55, 61, 30, 32
3, 29, 15, 54, 12, 58, 61, 30, 32, 4
3, 68, 5, 38, 15, 19, 4, 21, 64, 32
3, 4, 5, 41, 12, 9, 21, 25, 61, 32
3, 4, 5, 9, 48, 32, 21, 25, 61, 31
3, 4, 5, 41, 50, 51, 21, 9, 61, 32
3, 4, 5, 41, 50, 51, 25, 61, 30, 32
3, 4, 5, 41, 12, 9, 21, 25, 32, 49
1, 33, 3, 4, 37, 9, 50, 41, 61, 5
4, 5, 40, 9, 11, 41, 51, 61, 25, 3
3, 4, 5, 9, 11, 53, 25, 61, 43, 32
3, 4, 5, 9, 41, 51, 21, 25, 61, 32
1, 3, 69, 9, 12, 17, 18, 25, 61, 4
3, 4, 5, 9, 17, 41, 25, 37, 61, 32
3, 4, 5, 9, 41, 51, 21, 25, 61, 31
4, 5, 9, 11, 53, 25, 29, 32, 3, 30
66, 3, 40, 9, 11, 12, 24, 28, 61, 32
3, 4, 5, 9, 41, 25, 37, 61, 32, 50
3, 5, 40, 9, 12, 15, 51, 21, 61, 32
3, 4, 5, 9, 41, 51, 28, 40, 32, 31
3, 4, 37, 9, 17, 41, 25, 61, 32, 5
4, 5, 9, 10, 11, 41, 53, 25, 61, 32
3, 4, 5, 38, 9, 11, 50, 51, 25, 61
3, 4, 5, 9, 13, 15, 48, 19, 20, 25
3, 4, 5, 9, 19, 20, 21, 27, 28, 23
3, 4, 5, 9, 51, 19, 20, 21, 25, 28
3, 4, 5, 9, 51, 19, 20, 21, 23, 33
3, 4, 5, 9, 17, 21, 23, 24, 25, 19
49, 4, 5, 9, 45, 19, 17, 51, 20, 25
3, 4, 9, 13, 51, 19, 25, 27, 28, 31
3, 4, 9, 41, 19, 20, 57, 61, 62, 21
3, 4, 5, 9, 51, 19, 21, 53, 23, 28
3, 4, 5, 40, 9, 19, 21, 22, 23, 28
3, 4, 5, 9, 19, 20, 21, 22, 23, 28
3, 4, 5, 15, 16, 19, 20, 21, 27, 28
3, 4, 5, 40, 9, 19, 21, 54, 23, 28
1, 4, 5, 9, 13, 19, 20, 25, 27, 12
3, 4, 5, 40, 9, 19, 20, 22, 23, 28
1, 4, 5, 18, 19, 23, 25, 58, 62, 3
3, 4, 5, 9, 13, 20, 21, 22, 23, 28
3, 4, 5, 9, 13, 19, 20, 23, 59, 28
3, 4, 5, 9, 42, 21, 54, 23, 27, 28
3, 4, 9, 19, 20, 21, 54, 23, 50, 62
3, 4, 5, 9, 12, 19, 20, 25, 27, 61
3, 4, 9, 19, 51, 26, 25, 58, 61, 5
3, 4, 5, 9, 11, 46, 19, 25, 27, 61
3, 4, 5, 9, 13, 25, 58, 27, 61, 46
66, 3, 12, 5, 9, 15, 56, 57, 26, 61
3, 4, 5, 9, 13, 20, 25, 26, 27, 32
3, 4, 5, 9, 42, 53, 24, 57, 27, 61
3, 4, 5, 9, 20, 57, 26, 27, 61, 30
1, 4, 5, 9, 11, 19, 25, 26, 32, 20
3, 4, 5, 9, 11, 51, 56, 25, 27, 61
34, 4, 5, 9, 48, 20, 25, 27, 61, 32
3, 4, 5, 9, 20, 11, 21, 58, 27, 61
3, 4, 5, 9, 13, 46, 16, 51, 25, 27
3, 4, 5, 9, 48, 20, 56, 27, 61, 7
3, 4, 5, 9, 46, 25, 27, 61, 30, 20
3, 4, 5, 9, 42, 13, 20, 25, 58, 27
3, 4, 9, 11, 17, 19, 57, 26, 27, 32
4, 5, 9, 13, 20, 15, 25, 27, 54, 33
66, 3, 5, 9, 46, 25, 58, 27, 61, 32
43, 4, 5, 9, 42, 48, 20, 27, 61, 3
52, 4, 5, 9, 20, 54, 27, 61, 63, 32
45, 4, 5, 9, 51, 19, 25, 27, 60, 59
4, 5, 6, 9, 20, 54, 61, 63, 32, 29
4, 5, 9, 12, 33, 25, 37, 61, 32, 42
50, 5, 9, 42, 48, 31, 25, 58, 61, 32
66, 4, 5, 42, 12, 62, 19, 25, 61, 32
4, 5, 9, 42, 19, 20, 56, 25, 61, 32
4, 5, 6, 9, 61, 50, 19, 25, 32, 47
4, 5, 7, 9, 12, 48, 56, 58, 27, 32
4, 70, 9, 44, 51, 19, 22, 25, 32, 56
4, 5, 9, 42, 19, 20, 56, 37, 27, 32
4, 5, 9, 42, 19, 20, 56, 25, 27, 61
33, 4, 5, 9, 51, 19, 52, 25, 27, 59
4, 69, 6, 9, 20, 53, 54, 61, 32, 15
2, 4, 5, 43, 12, 19, 53, 56, 25, 27
4, 37, 6, 9, 44, 19, 38, 61, 32, 49
4, 69, 9, 42, 15, 50, 19, 25, 32, 2
4, 5, 6, 9, 42, 48, 43, 61, 32, 12
4, 6, 9, 12, 15, 49, 18, 19, 27, 5
4, 5, 9, 42, 48, 49, 25, 37, 61, 32
1, 35, 4, 5, 9, 19, 24, 25, 61, 32
1, 3, 4, 5, 9, 35, 19, 36, 22, 56
33, 35, 4, 5, 9, 15, 51, 20, 25, 59
1, 35, 4, 5, 9, 19, 15, 51, 20, 25
1, 35, 4, 5, 9, 19, 22, 56, 54, 63
1, 3, 5, 9, 35, 19, 22, 56, 54, 4
